name,label,concept
S1702_C04_040E,Estimate!!Percent below poverty level!!Married-couple families!!Families!!INCOME DEFICIT!!Mean income deficit for families (dollars),POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES
S1201_C06_009E,Estimate!!Never married!!Population 15 years and over!!AGE AND SEX!!Females 15 years and over,MARITAL STATUS
S0502_C02_080E,"Estimate!!Foreign born; Entered 2010 or later!!Civilian employed population 16 years and over!!INDUSTRY!!Transportation and warehousing, and utilities",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY PERIOD OF ENTRY INTO THE UNITED STATES
S1201_C06_014E,Estimate!!Never married!!Population 15 years and over!!AGE AND SEX!!Females 15 years and over!!55 to 64 years,MARITAL STATUS
S0103_C02_035E,"Estimate!!65 years and over!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate, GED, or alternative",POPULATION 65 YEARS AND OVER IN THE UNITED STATES
S0802_C01_047E,"Estimate!!Total!!Workers 16 years and over!!OCCUPATION!!Production, transportation, and material moving occupations",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S2411_C03_011E,"Estimate!!Median earnings (dollars) for female!!Civilian employed population 16 years and over with earnings!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Community and social service occupations",OCCUPATION BY SEX AND MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
S1201_C06_015E,Estimate!!Never married!!Population 15 years and over!!AGE AND SEX!!Females 15 years and over!!65 years and over,MARITAL STATUS
S0502_C02_081E,Estimate!!Foreign born; Entered 2010 or later!!Civilian employed population 16 years and over!!INDUSTRY!!Information,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY PERIOD OF ENTRY INTO THE UNITED STATES
S0103_C02_036E,Estimate!!65 years and over!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college or associate's degree,POPULATION 65 YEARS AND OVER IN THE UNITED STATES
S0802_C01_046E,"Estimate!!Total!!Workers 16 years and over!!OCCUPATION!!Natural resources, construction, and maintenance occupations",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S2411_C03_012E,"Estimate!!Median earnings (dollars) for female!!Civilian employed population 16 years and over with earnings!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Legal occupations",OCCUPATION BY SEX AND MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
S1201_C06_016E,Estimate!!Never married!!Population 15 years and over,MARITAL STATUS
S0502_C02_082E,"Estimate!!Foreign born; Entered 2010 or later!!Civilian employed population 16 years and over!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY PERIOD OF ENTRY INTO THE UNITED STATES
S0802_C01_045E,Estimate!!Total!!Workers 16 years and over!!OCCUPATION!!Sales and office occupations,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0103_C02_037E,Estimate!!65 years and over!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher,POPULATION 65 YEARS AND OVER IN THE UNITED STATES
S0502_C02_083E,"Estimate!!Foreign born; Entered 2010 or later!!Civilian employed population 16 years and over!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services",SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY PERIOD OF ENTRY INTO THE UNITED STATES
S0103_C02_038E,Estimate!!65 years and over!!RESPONSIBILITY FOR GRANDCHILDREN UNDER 18 YEARS!!Population 30 years and over,POPULATION 65 YEARS AND OVER IN THE UNITED STATES
S0802_C01_044E,Estimate!!Total!!Workers 16 years and over!!OCCUPATION!!Service occupations,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S2411_C03_010E,"Estimate!!Median earnings (dollars) for female!!Civilian employed population 16 years and over with earnings!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:",OCCUPATION BY SEX AND MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
S1201_C06_017E,Estimate!!Never married!!Population 15 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!One race,MARITAL STATUS
S1201_C06_010E,Estimate!!Never married!!Population 15 years and over!!AGE AND SEX!!Females 15 years and over!!15 to 19 years,MARITAL STATUS
S0802_C01_043E,"Estimate!!Total!!Workers 16 years and over!!OCCUPATION!!Management, business, science, and arts occupations",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0103_C02_039E,Estimate!!65 years and over!!RESPONSIBILITY FOR GRANDCHILDREN UNDER 18 YEARS!!Population 30 years and over!!Living with grandchild(ren),POPULATION 65 YEARS AND OVER IN THE UNITED STATES
S0501_C01_107E,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS
S2411_C03_015E,"Estimate!!Median earnings (dollars) for female!!Civilian employed population 16 years and over with earnings!!Management, business, science, and arts occupations:!!Healthcare practitioners and technical occupations:",OCCUPATION BY SEX AND MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
S2101_C03_030E,Estimate!!Veterans!!EDUCATIONAL ATTAINMENT!!Civilian population 25 years and over!!Bachelor's degree or higher,VETERAN STATUS
S1201_C06_011E,Estimate!!Never married!!Population 15 years and over!!AGE AND SEX!!Females 15 years and over!!20 to 34 years,MARITAL STATUS
S0802_C01_042E,Estimate!!Total!!Workers 16 years and over,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S2411_C03_016E,"Estimate!!Median earnings (dollars) for female!!Civilian employed population 16 years and over with earnings!!Management, business, science, and arts occupations:!!Healthcare practitioners and technical occupations:!!Health diagnosing and treating practitioners and other technical occupations",OCCUPATION BY SEX AND MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
S0501_C01_108E,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 18 years,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS
S2503_C06_019E,"Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$1,500 to $1,999",FINANCIAL CHARACTERISTICS
S2101_C03_031E,Estimate!!Veterans!!EMPLOYMENT STATUS!!Civilian population 18 to 64 years,VETERAN STATUS
S1201_C06_012E,Estimate!!Never married!!Population 15 years and over!!AGE AND SEX!!Females 15 years and over!!35 to 44 years,MARITAL STATUS
S1702_C04_049E,Estimate!!Percent below poverty level!!Married-couple families!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES
S2002_C03_074E,Estimate!!Female!!Median earnings (dollars)!!PERCENT ALLOCATED!!Class of worker,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) OF WORKERS BY SEX AND WOMEN'S EARNINGS AS A PERCENTAGE OF MEN'S EARNINGS BY SELECTED CHARACTERISTICS
S0802_C01_041E,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Workers 16 years and over for whom poverty status is determined!!At or above 150 percent of the poverty level,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0501_C01_109E,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!All families!!With related children of the householder under 5 years only,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS
S2411_C03_013E,"Estimate!!Median earnings (dollars) for female!!Civilian employed population 16 years and over with earnings!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Educational instruction, and library occupations",OCCUPATION BY SEX AND MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
S1702_C04_048E,Estimate!!Percent below poverty level!!Married-couple families!!Families!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES
S1201_C06_013E,Estimate!!Never married!!Population 15 years and over!!AGE AND SEX!!Females 15 years and over!!45 to 54 years,MARITAL STATUS
S0802_C01_040E,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Workers 16 years and over for whom poverty status is determined!!100 to 149 percent of the poverty level,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S2411_C03_014E,"Estimate!!Median earnings (dollars) for female!!Civilian employed population 16 years and over with earnings!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Arts, design, entertainment, sports, and media occupations",OCCUPATION BY SEX AND MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
S2002_C03_072E,Estimate!!Female!!Median earnings (dollars)!!PERCENT ALLOCATED!!Occupation,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) OF WORKERS BY SEX AND WOMEN'S EARNINGS AS A PERCENTAGE OF MEN'S EARNINGS BY SELECTED CHARACTERISTICS
S0506_C01_005E,Estimate!!Total!!Foreign-born population!!CITIZENSHIP AND PERIOD OF ENTRY!!Naturalized citizen!!Entered before 2000,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  LATIN AMERICA
S0501_C01_103E,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS
S2503_C06_016E,Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$500 to $799,FINANCIAL CHARACTERISTICS
S0901_C01_001E,Estimate!!Total!!Children under 18 years in households,CHILDREN CHARACTERISTICS
S0702_C03_006E,Estimate!!Midwest!!Region of Current Residence!!Population 1 year and over!!Movers between regions by region of residence 1 year ago!!Midwest,MOVERS BETWEEN REGIONS
S2002_C03_071E,Estimate!!Female!!Median earnings (dollars)!!PERCENT ALLOCATED!!Educational attainment,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) OF WORKERS BY SEX AND WOMEN'S EARNINGS AS A PERCENTAGE OF MEN'S EARNINGS BY SELECTED CHARACTERISTICS
S2002_C03_073E,Estimate!!Female!!Median earnings (dollars)!!PERCENT ALLOCATED!!Industry,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) OF WORKERS BY SEX AND WOMEN'S EARNINGS AS A PERCENTAGE OF MEN'S EARNINGS BY SELECTED CHARACTERISTICS
S0506_C01_006E,Estimate!!Total!!Foreign-born population!!CITIZENSHIP AND PERIOD OF ENTRY!!Not a citizen,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  LATIN AMERICA
S0501_C01_104E,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!Below 100 percent of the poverty level,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS
S0505_C01_130E,Estimate!!Total!!Occupied housing units!!ROOMS!!2 or 3 rooms,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  ASIA
S2503_C06_015E,Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$300 to $499,FINANCIAL CHARACTERISTICS
S0702_C03_005E,Estimate!!Midwest!!Region of Current Residence!!Population 1 year and over!!Movers between regions by region of residence 1 year ago!!Northeast,MOVERS BETWEEN REGIONS
S0506_C01_007E,Estimate!!Total!!Foreign-born population!!CITIZENSHIP AND PERIOD OF ENTRY!!Not a citizen!!Entered 2010 or later,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  LATIN AMERICA
S0501_C01_105E,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!100 to 199 percent of the poverty level,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS
S2503_C06_018E,"Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$1,000 to $1,499",FINANCIAL CHARACTERISTICS
S0702_C03_008E,Estimate!!Midwest!!Region of Current Residence!!Population 1 year and over!!Movers between regions by region of residence 1 year ago!!West,MOVERS BETWEEN REGIONS
S0506_C01_008E,Estimate!!Total!!Foreign-born population!!CITIZENSHIP AND PERIOD OF ENTRY!!Not a citizen!!Entered 2000 to 2009,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  LATIN AMERICA
S0103_C02_030E,Estimate!!65 years and over!!MARITAL STATUS!!Population 15 years and over!!Divorced,POPULATION 65 YEARS AND OVER IN THE UNITED STATES
S0501_C01_106E,Estimate!!Total!!POVERTY STATUS IN THE PAST 12 MONTHS!!Population for whom poverty status is determined!!At or above 200 percent of the poverty level,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS
S2503_C06_017E,Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$800 to $999,FINANCIAL CHARACTERISTICS
S2002_C03_070E,Estimate!!Female!!Median earnings (dollars)!!PERCENT ALLOCATED!!Hispanic or Latino origin,MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS) OF WORKERS BY SEX AND WOMEN'S EARNINGS AS A PERCENTAGE OF MEN'S EARNINGS BY SELECTED CHARACTERISTICS
S0702_C03_007E,Estimate!!Midwest!!Region of Current Residence!!Population 1 year and over!!Movers between regions by region of residence 1 year ago!!South,MOVERS BETWEEN REGIONS
S0506_C01_009E,Estimate!!Total!!Foreign-born population!!CITIZENSHIP AND PERIOD OF ENTRY!!Not a citizen!!Entered before 2000,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH:  LATIN AMERICA
S0103_C02_031E,Estimate!!65 years and over!!MARITAL STATUS!!Population 15 years and over!!Separated,POPULATION 65 YEARS AND OVER IN THE UNITED STATES
S0901_C01_005E,Estimate!!Total!!Children under 18 years in households!!RACE AND HISPANIC OR LATINO ORIGIN!!One race,CHILDREN CHARACTERISTICS
S2503_C06_012E,"Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$150,000 or more",FINANCIAL CHARACTERISTICS
S0702_C03_002E,Estimate!!Midwest!!Region of Current Residence!!Population 1 year and over!!Same residence (non-movers),MOVERS BETWEEN REGIONS
S0702_C03_001E,Estimate!!Midwest!!Region of Current Residence!!Population 1 year and over,MOVERS BETWEEN REGIONS
S0103_C02_032E,Estimate!!65 years and over!!MARITAL STATUS!!Population 15 years and over!!Never married,POPULATION 65 YEARS AND OVER IN THE UNITED STATES
S0501_C01_100E,Estimate!!Total!!INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Households!!With Food Stamp/SNAP benefits,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS
S0901_C01_004E,Estimate!!Total!!Children under 18 years in households!!AGE!!12 to 17 years,CHILDREN CHARACTERISTICS
S2503_C06_011E,"Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!$100,000 to $149,999",FINANCIAL CHARACTERISTICS
S0103_C02_033E,Estimate!!65 years and over!!EDUCATIONAL ATTAINMENT!!Population 25 years and over,POPULATION 65 YEARS AND OVER IN THE UNITED STATES
S0901_C01_003E,Estimate!!Total!!Children under 18 years in households!!AGE!!6 to 11 years,CHILDREN CHARACTERISTICS
S0501_C01_101E,Estimate!!Total!!INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Households!!Median Household income (dollars),SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS
S0802_C01_049E,"Estimate!!Total!!Workers 16 years and over!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining",MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S2503_C06_014E,Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!Less than $300,FINANCIAL CHARACTERISTICS
S0702_C03_004E,Estimate!!Midwest!!Region of Current Residence!!Population 1 year and over!!Movers between regions by region of residence 1 year ago,MOVERS BETWEEN REGIONS
S0103_C02_034E,Estimate!!65 years and over!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,POPULATION 65 YEARS AND OVER IN THE UNITED STATES
S0501_C01_102E,Estimate!!Total!!INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Households!!Average number of workers per household,SELECTED CHARACTERISTICS OF THE NATIVE AND FOREIGN-BORN POPULATIONS
S2503_C06_013E,Estimate!!Percent renter-occupied housing units!!Occupied housing units!!HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Median household income (dollars),FINANCIAL CHARACTERISTICS
S0802_C01_048E,Estimate!!Total!!Workers 16 years and over!!OCCUPATION!!Military specific occupations,MEANS OF TRANSPORTATION TO WORK BY SELECTED CHARACTERISTICS
S0901_C01_002E,Estimate!!Total!!Children under 18 years in households!!AGE!!Under 6 years,CHILDREN CHARACTERISTICS
S0702_C03_003E,Estimate!!Midwest!!Region of Current Residence!!Population 1 year and over!!Movers within same region,MOVERS BETWEEN REGIONS
S2602PR_C03_048E,Estimate!!Adult correctional facilities!!DISABILITY STATUS!!Population 18 to 64 years!!With a disability,CHARACTERISTICS OF THE GROUP QUARTERS POPULATION BY GROUP QUARTERS TYPE (3 TYPES)
S1601_C03_014E,Estimate!!Speak English only or speak English \very well\!!Percent of specified language speakers!!Population 5 years and over!!SPEAK A LANGUAGE OTHER THAN ENGLISH!!Asian and Pacific Island languages!!18 to 64 years old,LANGUAGE SPOKEN AT HOME
S0901_C01_009E,Estimate!!Total!!Children under 18 years in households!!RACE AND HISPANIC OR LATINO ORIGIN!!One race!!Asian,CHILDREN CHARACTERISTICS
S1002_C02_028E,Estimate!!Total!!Percent distribution of grandparents responsible for grandchildren!!Grandparents living with own grandchildren under 18 years in households!!PRESENCE OF PARENT(S) OF GRANDCHILDREN!!Householder or spouse responsible for grandchildren with no parent of grandchildren present,GRANDPARENTS
